area_code,area_name,indicator,period,measure,unit,value
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,15.1
E92000001,England,People on Universal Credit,January 2024,count,persons,5527097
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,15.2
E92000001,England,People on Universal Credit,February 2024,count,persons,5610748
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,15.5
E92000001,England,People on Universal Credit,March 2024,count,persons,5730480
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,15.8
E92000001,England,People on Universal Credit,April 2024,count,persons,5798599
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,16
E92000001,England,People on Universal Credit,May 2024,count,persons,5869094
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,16.2
E92000001,England,People on Universal Credit,June 2024,count,persons,5947349
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,16.4
E92000001,England,People on Universal Credit,July 2024,count,persons,5994760
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,16.5
E92000001,England,People on Universal Credit,August 2024,count,persons,6050560
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,16.7
E92000001,England,People on Universal Credit,September 2024,count,persons,6149035
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,17
E92000001,England,People on Universal Credit,October 2024,count,persons,6224963
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,17.2
E92000001,England,People on Universal Credit,November 2024,count,persons,6322369
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,17.4
E92000001,England,People on Universal Credit,December 2024,count,persons,6439936
E92000001,England,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,17.8
E06000006,Halton,People on Universal Credit,December 2021,count,persons,15335
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,19.2
E06000006,Halton,People on Universal Credit,January 2022,count,persons,15260
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,19
E06000006,Halton,People on Universal Credit,February 2022,count,persons,15307
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,19.1
E06000006,Halton,People on Universal Credit,March 2022,count,persons,15258
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,19
E06000006,Halton,People on Universal Credit,April 2022,count,persons,15241
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,19
E06000006,Halton,People on Universal Credit,May 2022,count,persons,15264
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,19
E06000006,Halton,People on Universal Credit,June 2022,count,persons,15286
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,19.1
E06000006,Halton,People on Universal Credit,July 2022,count,persons,15403
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,19.2
E06000006,Halton,People on Universal Credit,August 2022,count,persons,15509
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,19.3
E06000006,Halton,People on Universal Credit,September 2022,count,persons,15529
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,19.4
E06000006,Halton,People on Universal Credit,October 2022,count,persons,15538
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,19.4
E06000006,Halton,People on Universal Credit,November 2022,count,persons,15569
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,19.4
E06000006,Halton,People on Universal Credit,December 2022,count,persons,15578
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,19.4
E06000006,Halton,People on Universal Credit,January 2023,count,persons,15620
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,19.4
E06000006,Halton,People on Universal Credit,February 2023,count,persons,15730
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,19.5
E06000006,Halton,People on Universal Credit,March 2023,count,persons,15820
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,19.6
E06000006,Halton,People on Universal Credit,April 2023,count,persons,15968
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,19.8
E06000006,Halton,People on Universal Credit,May 2023,count,persons,16058
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,19.9
E06000006,Halton,People on Universal Credit,June 2023,count,persons,16071
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,20
E06000006,Halton,People on Universal Credit,July 2023,count,persons,16136
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,20
E06000006,Halton,People on Universal Credit,August 2023,count,persons,16140
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,20
E06000006,Halton,People on Universal Credit,September 2023,count,persons,16233
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,20.2
E06000006,Halton,People on Universal Credit,October 2023,count,persons,16328
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,20.3
E06000006,Halton,People on Universal Credit,November 2023,count,persons,16435
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,20.4
E06000006,Halton,People on Universal Credit,December 2023,count,persons,16551
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,20.6
E06000006,Halton,People on Universal Credit,January 2024,count,persons,16543
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,20.5
E06000006,Halton,People on Universal Credit,February 2024,count,persons,16643
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,20.7
E06000006,Halton,People on Universal Credit,March 2024,count,persons,16912
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,21
E06000006,Halton,People on Universal Credit,April 2024,count,persons,17119
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,21.3
E06000006,Halton,People on Universal Credit,May 2024,count,persons,17503
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,21.7
E06000006,Halton,People on Universal Credit,June 2024,count,persons,17617
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,21.9
E06000006,Halton,People on Universal Credit,July 2024,count,persons,17624
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,21.9
E06000006,Halton,People on Universal Credit,August 2024,count,persons,17732
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,22
E06000006,Halton,People on Universal Credit,September 2024,count,persons,18004
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,22.4
E06000006,Halton,People on Universal Credit,October 2024,count,persons,18126
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,22.5
E06000006,Halton,People on Universal Credit,November 2024,count,persons,18333
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,22.8
E06000006,Halton,People on Universal Credit,December 2024,count,persons,18604
E06000006,Halton,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,23.1
E06000042,Milton Keynes,People on Universal Credit,December 2021,count,persons,23183
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,12.5
E06000042,Milton Keynes,People on Universal Credit,January 2022,count,persons,23144
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,12.3
E06000042,Milton Keynes,People on Universal Credit,February 2022,count,persons,22958
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,12.2
E06000042,Milton Keynes,People on Universal Credit,March 2022,count,persons,22626
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,12
E06000042,Milton Keynes,People on Universal Credit,April 2022,count,persons,22584
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,12
E06000042,Milton Keynes,People on Universal Credit,May 2022,count,persons,22670
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,12.1
E06000042,Milton Keynes,People on Universal Credit,June 2022,count,persons,22745
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,12.1
E06000042,Milton Keynes,People on Universal Credit,July 2022,count,persons,23063
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,12.3
E06000042,Milton Keynes,People on Universal Credit,August 2022,count,persons,23084
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,12.3
E06000042,Milton Keynes,People on Universal Credit,September 2022,count,persons,23176
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,12.3
E06000042,Milton Keynes,People on Universal Credit,October 2022,count,persons,23283
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,12.4
E06000042,Milton Keynes,People on Universal Credit,November 2022,count,persons,23417
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,12.5
E06000042,Milton Keynes,People on Universal Credit,December 2022,count,persons,23491
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,12.5
E06000042,Milton Keynes,People on Universal Credit,January 2023,count,persons,23531
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,12.3
E06000042,Milton Keynes,People on Universal Credit,February 2023,count,persons,23797
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,12.5
E06000042,Milton Keynes,People on Universal Credit,March 2023,count,persons,23957
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,12.5
E06000042,Milton Keynes,People on Universal Credit,April 2023,count,persons,24203
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,12.7
E06000042,Milton Keynes,People on Universal Credit,May 2023,count,persons,24509
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,12.8
E06000042,Milton Keynes,People on Universal Credit,June 2023,count,persons,24711
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,12.9
E06000042,Milton Keynes,People on Universal Credit,July 2023,count,persons,24966
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,13.1
E06000042,Milton Keynes,People on Universal Credit,August 2023,count,persons,25151
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,13.2
E06000042,Milton Keynes,People on Universal Credit,September 2023,count,persons,25398
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,13.3
E06000042,Milton Keynes,People on Universal Credit,October 2023,count,persons,25561
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,13.4
E06000042,Milton Keynes,People on Universal Credit,November 2023,count,persons,25799
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,13.5
E06000042,Milton Keynes,People on Universal Credit,December 2023,count,persons,26138
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,13.7
E06000042,Milton Keynes,People on Universal Credit,January 2024,count,persons,26492
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,13.9
E06000042,Milton Keynes,People on Universal Credit,February 2024,count,persons,26885
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,14.1
E06000042,Milton Keynes,People on Universal Credit,March 2024,count,persons,27913
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,14.6
E06000042,Milton Keynes,People on Universal Credit,April 2024,count,persons,28669
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,15
E06000042,Milton Keynes,People on Universal Credit,May 2024,count,persons,29055
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,15.2
E06000042,Milton Keynes,People on Universal Credit,June 2024,count,persons,29424
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,15.4
E06000042,Milton Keynes,People on Universal Credit,July 2024,count,persons,29587
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,15.5
E06000042,Milton Keynes,People on Universal Credit,August 2024,count,persons,29887
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,15.6
E06000042,Milton Keynes,People on Universal Credit,September 2024,count,persons,30229
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,15.8
E06000042,Milton Keynes,People on Universal Credit,October 2024,count,persons,30607
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,16
E06000042,Milton Keynes,People on Universal Credit,November 2024,count,persons,31192
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,16.3
E06000042,Milton Keynes,People on Universal Credit,December 2024,count,persons,31736
E06000042,Milton Keynes,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,16.6
E06000042,North Northamptonshire,People on Universal Credit,December 2021,count,persons,28893
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,15.1
E06000042,North Northamptonshire,People on Universal Credit,January 2022,count,persons,28669
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,15
E06000042,North Northamptonshire,People on Universal Credit,February 2022,count,persons,28772
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,15.1
E06000042,North Northamptonshire,People on Universal Credit,March 2022,count,persons,28614
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,15
E06000042,North Northamptonshire,People on Universal Credit,April 2022,count,persons,28659
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,15
E06000042,North Northamptonshire,People on Universal Credit,May 2022,count,persons,28668
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,15
E06000042,North Northamptonshire,People on Universal Credit,June 2022,count,persons,28888
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,15.1
E06000042,North Northamptonshire,People on Universal Credit,July 2022,count,persons,29278
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,15.3
E06000042,North Northamptonshire,People on Universal Credit,August 2022,count,persons,29519
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,15.4
E06000042,North Northamptonshire,People on Universal Credit,September 2022,count,persons,29719
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,15.6
E06000042,North Northamptonshire,People on Universal Credit,October 2022,count,persons,29944
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,15.7
E06000042,North Northamptonshire,People on Universal Credit,November 2022,count,persons,30185
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,15.8
E06000042,North Northamptonshire,People on Universal Credit,December 2022,count,persons,30346
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,15.9
E06000042,North Northamptonshire,People on Universal Credit,January 2023,count,persons,30634
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,16
E06000042,North Northamptonshire,People on Universal Credit,February 2023,count,persons,31000
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,16.2
E06000042,North Northamptonshire,People on Universal Credit,March 2023,count,persons,31215
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,16.3
E06000042,North Northamptonshire,People on Universal Credit,April 2023,count,persons,31676
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,16.6
E06000042,North Northamptonshire,People on Universal Credit,May 2023,count,persons,32036
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,16.8
E06000042,North Northamptonshire,People on Universal Credit,June 2023,count,persons,32423
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,17
E06000042,North Northamptonshire,People on Universal Credit,July 2023,count,persons,32719
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,17.1
E06000042,North Northamptonshire,People on Universal Credit,August 2023,count,persons,32969
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,17.3
E06000042,North Northamptonshire,People on Universal Credit,September 2023,count,persons,33179
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,17.4
E06000042,North Northamptonshire,People on Universal Credit,October 2023,count,persons,33530
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,17.5
E06000042,North Northamptonshire,People on Universal Credit,November 2023,count,persons,33736
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,17.7
E06000042,North Northamptonshire,People on Universal Credit,December 2023,count,persons,34088
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,17.8
E06000042,North Northamptonshire,People on Universal Credit,January 2024,count,persons,34276
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,17.9
E06000042,North Northamptonshire,People on Universal Credit,February 2024,count,persons,34734
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,18.2
E06000042,North Northamptonshire,People on Universal Credit,March 2024,count,persons,35705
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,18.7
E06000042,North Northamptonshire,People on Universal Credit,April 2024,count,persons,36819
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,19.3
E06000042,North Northamptonshire,People on Universal Credit,May 2024,count,persons,37371
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,19.6
E06000042,North Northamptonshire,People on Universal Credit,June 2024,count,persons,37610
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,19.7
E06000042,North Northamptonshire,People on Universal Credit,July 2024,count,persons,37831
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,19.8
E06000042,North Northamptonshire,People on Universal Credit,August 2024,count,persons,38039
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,19.9
E06000042,North Northamptonshire,People on Universal Credit,September 2024,count,persons,38337
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,20.1
E06000042,North Northamptonshire,People on Universal Credit,October 2024,count,persons,38476
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,20.1
E06000042,North Northamptonshire,People on Universal Credit,November 2024,count,persons,38806
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,20.3
E06000042,North Northamptonshire,People on Universal Credit,December 2024,count,persons,39336
E06000042,North Northamptonshire,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,20.6
E06000031,Peterborough,People on Universal Credit,December 2021,count,persons,26209
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,19.1
E06000031,Peterborough,People on Universal Credit,January 2022,count,persons,25858
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,18.8
E06000031,Peterborough,People on Universal Credit,February 2022,count,persons,25745
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,18.7
E06000031,Peterborough,People on Universal Credit,March 2022,count,persons,25596
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,18.6
E06000031,Peterborough,People on Universal Credit,April 2022,count,persons,25694
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,18.7
E06000031,Peterborough,People on Universal Credit,May 2022,count,persons,25719
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,18.7
E06000031,Peterborough,People on Universal Credit,June 2022,count,persons,25819
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,18.8
E06000031,Peterborough,People on Universal Credit,July 2022,count,persons,25859
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,18.8
E06000031,Peterborough,People on Universal Credit,August 2022,count,persons,25841
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,18.8
E06000031,Peterborough,People on Universal Credit,September 2022,count,persons,25847
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,September 2022,rate,persons,18.8
E06000031,Peterborough,People on Universal Credit,October 2022,count,persons,26029
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,October 2022,rate,persons,18.9
E06000031,Peterborough,People on Universal Credit,November 2022,count,persons,26253
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,November 2022,rate,persons,19.1
E06000031,Peterborough,People on Universal Credit,December 2022,count,persons,26429
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,December 2022,rate,persons,19.2
E06000031,Peterborough,People on Universal Credit,January 2023,count,persons,26672
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,January 2023,rate,persons,19.4
E06000031,Peterborough,People on Universal Credit,February 2023,count,persons,26872
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,February 2023,rate,persons,19.5
E06000031,Peterborough,People on Universal Credit,March 2023,count,persons,26947
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,March 2023,rate,persons,19.6
E06000031,Peterborough,People on Universal Credit,April 2023,count,persons,27208
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,April 2023,rate,persons,19.7
E06000031,Peterborough,People on Universal Credit,May 2023,count,persons,27322
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,May 2023,rate,persons,19.8
E06000031,Peterborough,People on Universal Credit,June 2023,count,persons,27522
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,June 2023,rate,persons,20
E06000031,Peterborough,People on Universal Credit,July 2023,count,persons,27756
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,July 2023,rate,persons,20.1
E06000031,Peterborough,People on Universal Credit,August 2023,count,persons,27843
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,August 2023,rate,persons,20.2
E06000031,Peterborough,People on Universal Credit,September 2023,count,persons,28083
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,September 2023,rate,persons,20.4
E06000031,Peterborough,People on Universal Credit,October 2023,count,persons,28472
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,October 2023,rate,persons,20.7
E06000031,Peterborough,People on Universal Credit,November 2023,count,persons,28720
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,November 2023,rate,persons,20.8
E06000031,Peterborough,People on Universal Credit,December 2023,count,persons,29171
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,December 2023,rate,persons,21.2
E06000031,Peterborough,People on Universal Credit,January 2024,count,persons,29525
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,January 2024,rate,persons,21.4
E06000031,Peterborough,People on Universal Credit,February 2024,count,persons,30231
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,February 2024,rate,persons,21.9
E06000031,Peterborough,People on Universal Credit,March 2024,count,persons,31202
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,March 2024,rate,persons,22.6
E06000031,Peterborough,People on Universal Credit,April 2024,count,persons,31521
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,April 2024,rate,persons,22.9
E06000031,Peterborough,People on Universal Credit,May 2024,count,persons,31696
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,May 2024,rate,persons,23
E06000031,Peterborough,People on Universal Credit,June 2024,count,persons,31723
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,June 2024,rate,persons,23
E06000031,Peterborough,People on Universal Credit,July 2024,count,persons,31798
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,July 2024,rate,persons,23.1
E06000031,Peterborough,People on Universal Credit,August 2024,count,persons,32007
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,August 2024,rate,persons,23.2
E06000031,Peterborough,People on Universal Credit,September 2024,count,persons,32328
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,September 2024,rate,persons,23.5
E06000031,Peterborough,People on Universal Credit,October 2024,count,persons,32551
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,October 2024,rate,persons,23.6
E06000031,Peterborough,People on Universal Credit,November 2024,count,persons,32940
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,November 2024,rate,persons,23.9
E06000031,Peterborough,People on Universal Credit,December 2024,count,persons,33470
E06000031,Peterborough,People on Universal Credit as a proportion of residents aged 16-64,December 2024,rate,persons,24.3
E08000029,Solihull,People on Universal Credit,December 2021,count,persons,15809
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,December 2021,rate,persons,12.2
E08000029,Solihull,People on Universal Credit,January 2022,count,persons,15671
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,January 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,February 2022,count,persons,15647
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,February 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,March 2022,count,persons,15577
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,March 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,April 2022,count,persons,15689
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,April 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,May 2022,count,persons,15593
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,May 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,June 2022,count,persons,15638
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,June 2022,rate,persons,12.1
E08000029,Solihull,People on Universal Credit,July 2022,count,persons,15748
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,July 2022,rate,persons,12.2
E08000029,Solihull,People on Universal Credit,August 2022,count,persons,15768
E08000029,Solihull,People on Universal Credit as a proportion of residents aged 16-64,August 2022,rate,persons,12.2
