area_code,area_name,period,indicator,measure,unit,value
E06000025,South Gloucestershire,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,68069
E08000007,Stockport,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,58277
E06000030,Swindon,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37349
E06000034,Thurrock,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,26954
E08000009,Trafford,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,44685
E06000007,Warrington,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,42125
E06000014,York,2019/20,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,39220
E06000055,Bedford,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,30266
E08000002,Bury,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,34325
E06000050,Cheshire West and Chester,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,95336
E06000015,Derby,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,38841
E06000035,Medway,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,52588
E06000042,Milton Keynes,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,62992
E06000031,Peterborough,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35556
E06000038,Reading,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,21110
E08000029,Solihull,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35988
E06000025,South Gloucestershire,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,73753
E08000007,Stockport,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,58176
E06000030,Swindon,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,37142
E06000034,Thurrock,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,21630
E08000009,Trafford,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,46040
E06000007,Warrington,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,43237
E06000014,York,2020/21,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35830
E06000055,Bedford,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,28511
E08000002,Bury,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,34664
E06000050,Cheshire West and Chester,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,98357
E06000015,Derby,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,38454
E06000035,Medway,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,49911
E06000042,Milton Keynes,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,62984
E06000031,Peterborough,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,33461
E06000038,Reading,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,28993
E08000029,Solihull,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,32102
E06000025,South Gloucestershire,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,73355
E08000007,Stockport,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,62851
E06000030,Swindon,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,34901
E06000034,Thurrock,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,20454
E08000009,Trafford,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,47469
E06000007,Warrington,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,39753
E06000014,York,2021/22,"Household waste sent for reuse, recycling or composting",Frequency,Tonnes,35900
